Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
25804;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;1500;0;0;5/4/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;16;DJESONE                             ;281;CPCI                                ;281;CPCI                                ;15;5/1/2016;15:  :00;5/4/2016;3;06:  :00;63;1846;NOROESTE                            ;100
25803;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;2300;0;0;5/17/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;80;GAMBOA                              ;281;CPCI                                ;281;CPCI                                ;15;5/16/2016;10:  :00;5/17/2016;1;12:  :00;26;1721;RIBEIRA TORTA                       ;30
25802;2016;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;3;LINHA A MAO                         ;500;0;0;5/13/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;80;GAMBOA                              ;281;CPCI                                ;281;CPCI                                ;15;5/10/2016;15:  :00;5/13/2016;3;06:  :00;63;1327;LESTE                               ;50
25801;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;1500;0;0;5/27/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;114;FLAMENGO                            ;281;CPCI                                ;281;CPCI                                ;15;5/26/2016;15:  :00;5/27/2016;1;09:  :00;18;1846;NOROESTE                            ;100
25800;2016;5;PEQUENOS PELAGICOS                  ;SPARIDAE                            ;SPICARA                             ;SPICARA MELANURUS                   ;DOBRADA                             ;3;LINHA A MAO                         ;1200;0;0;5/25/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;114;FLAMENGO                            ;281;CPCI                                ;281;CPCI                                ;15;5/25/2016;03:  :00;5/25/2016;1;09:30:00;6;1953;CANAL DE MEIO                       ;120
25800;2016;5;DEMERSAIS                           ;SPARIDAE                            ;LITHOGNATHUS MORMYRUS               ;LITHOGNATHUS MORMYRUS               ;SARGO DE AREIA                      ;3;LINHA A MAO                         ;800;0;0;5/25/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;114;FLAMENGO                            ;281;CPCI                                ;281;CPCI                                ;15;5/25/2016;03:  :00;5/25/2016;1;09:30:00;6;1953;CANAL DE MEIO                       ;120
25799;2016;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHINOTUS                         ;TRACHINOTUS OVATUS                  ;PELOMBETA                           ;3;LINHA A MAO                         ;500;0;0;5/13/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;114;FLAMENGO                            ;281;CPCI                                ;281;CPCI                                ;15;5/10/2016;14:  :00;5/13/2016;3;12:  :00;70;1327;LESTE                               ;50
25799;2016;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;3;LINHA A MAO                         ;500;0;0;5/13/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;114;FLAMENGO                            ;281;CPCI                                ;281;CPCI                                ;15;5/10/2016;14:  :00;5/13/2016;3;12:  :00;70;1327;LESTE                               ;50
25798;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;600;0;0;5/26/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3311;ORCA                                ;281;CPCI                                ;281;CPCI                                ;18;5/24/2016;16:  :00;5/26/2016;2;07:  :00;39;1846;NOROESTE                            ;100
25798;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;5006;0;0;5/26/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3311;ORCA                                ;281;CPCI                                ;281;CPCI                                ;18;5/24/2016;16:  :00;5/26/2016;2;07:  :00;39;1846;NOROESTE                            ;100
25797;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;ACANTHOCYBIUM                       ;ACANTHOCYBIUM SOLANDRI              ;SERRA, DJEU OU ILHEU                ;3;LINHA A MAO                         ;775;0;0;5/24/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3311;ORCA                                ;281;CPCI                                ;281;CPCI                                ;17;5/22/2016;10:  :00;5/23/2016;1;21:  :00;35;1846;NOROESTE                            ;100
25797;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;1004;0;0;5/24/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3311;ORCA                                ;281;CPCI                                ;281;CPCI                                ;17;5/22/2016;10:  :00;5/23/2016;1;21:  :00;35;1846;NOROESTE                            ;100
25797;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;6615;0;0;5/24/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3311;ORCA                                ;281;CPCI                                ;281;CPCI                                ;17;5/22/2016;10:  :00;5/23/2016;1;21:  :00;35;1846;NOROESTE                            ;100
25796;2016;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;3;LINHA A MAO                         ;3000;0;0;5/12/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3311;ORCA                                ;281;CPCI                                ;281;CPCI                                ;18;5/10/2016;15:  :00;5/12/2016;2;10:30:00;43;1327;LESTE                               ;60
25796;2016;5;DEMERSAIS                           ;CARANGIDAE                          ;CARANX                              ;CARANX SP                           ;CHEREU, ENFORCADO, XEREU            ;3;LINHA A MAO                         ;1000;0;0;5/12/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3311;ORCA                                ;281;CPCI                                ;281;CPCI                                ;18;5/10/2016;15:  :00;5/12/2016;2;10:30:00;43;1327;LESTE                               ;60
25796;2016;5;DEMERSAIS                           ;CARANGIDAE                          ;CENTROPHORUS                        ;ELAGATIS BIPINNULATA                ;SALMAO RRU                          ;3;LINHA A MAO                         ;3000;0;0;5/12/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3311;ORCA                                ;281;CPCI                                ;281;CPCI                                ;18;5/10/2016;15:  :00;5/12/2016;2;10:30:00;43;1327;LESTE                               ;60
25795;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;5049;0;0;5/27/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;15;5/26/2016;14:  :00;5/27/2016;1;10:30:00;20;1202;TARRAFAL MONTE TRIGO                ;100
25795;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;102;0;0;5/27/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;15;5/26/2016;14:  :00;5/27/2016;1;10:30:00;20;1202;TARRAFAL MONTE TRIGO                ;100
25795;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;245;0;0;5/27/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;15;5/26/2016;14:  :00;5/27/2016;1;10:30:00;20;1202;TARRAFAL MONTE TRIGO                ;100
25794;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;1400;0;0;5/23/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;15;5/21/2016;14:  :00;5/23/2016;2;12:  :00;46;1846;NOROESTE                            ;100
25793;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;160;0;0;5/16/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;15;5/15/2016;10:  :00;5/16/2016;1;11:30:00;25;1846;NOROESTE                            ;100
25793;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;2033;0;0;5/16/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;15;5/15/2016;10:  :00;5/16/2016;1;11:30:00;25;1846;NOROESTE                            ;100
25792;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;8235;0;0;5/9/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;15;5/5/2016;09:  :00;5/9/2016;4;12:30:00;99;1327;LESTE                               ;60
25792;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;823;0;0;5/9/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;89;SAO JOSE                            ;281;CPCI                                ;281;CPCI                                ;15;5/5/2016;09:  :00;5/9/2016;4;12:30:00;99;1327;LESTE                               ;60
25791;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;4707;0;0;5/30/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;18;BARBARA                             ;281;CPCI                                ;281;CPCI                                ;16;5/29/2016;16:  :00;5/30/2016;1;11:  :00;19;1951;SUL DE S.PEDRO                      ;60
25790;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;3628;0;0;5/16/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;18;BARBARA                             ;281;CPCI                                ;281;CPCI                                ;16;5/15/2016;21:  :00;5/16/2016;1;11:  :00;14;1951;SUL DE S.PEDRO                      ;35
25789;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;2600;0;0;5/12/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;18;BARBARA                             ;281;CPCI                                ;281;CPCI                                ;15;5/11/2016;17:  :00;5/12/2016;1;07:  :00;14;1951;SUL DE S.PEDRO                      ;60
25787;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;4200;0;0;5/30/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;58;FRESCURA DE BAIA                    ;281;CPCI                                ;281;CPCI                                ;15;5/29/2016;17:  :00;5/30/2016;1;10:  :00;17;1951;SUL DE S.PEDRO                      ;60
25786;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;2925;0;0;5/19/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;58;FRESCURA DE BAIA                    ;281;CPCI                                ;281;CPCI                                ;15;5/18/2016;15:  :00;5/19/2016;1;10:  :00;19;1721;RIBEIRA TORTA                       ;40
25785;2016;5;DEMERSAIS                           ;CARANGIDAE                          ;CARANX                              ;CARANX SP                           ;CHEREU, ENFORCADO, XEREU            ;3;LINHA A MAO                         ;4132;0;0;5/4/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;57;PAULO JORGE                         ;281;CPCI                                ;281;CPCI                                ;16;4/28/2016;14:  :00;5/4/2016;6;13:  :00;143;1327;LESTE                               ;70
25785;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;8687;0;0;5/4/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;57;PAULO JORGE                         ;281;CPCI                                ;281;CPCI                                ;16;4/28/2016;14:  :00;5/4/2016;6;13:  :00;143;1327;LESTE                               ;70
25785;2016;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;3;LINHA A MAO                         ;4000;0;0;5/4/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;57;PAULO JORGE                         ;281;CPCI                                ;281;CPCI                                ;16;4/28/2016;14:  :00;5/4/2016;6;13:  :00;143;1327;LESTE                               ;70
25785;2016;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS TABL                     ;CAVALA DE RABO VERMELHA             ;3;LINHA A MAO                         ;4132;0;0;5/4/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;57;PAULO JORGE                         ;281;CPCI                                ;281;CPCI                                ;16;4/28/2016;14:  :00;5/4/2016;6;13:  :00;143;1327;LESTE                               ;70
25784;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;1200;0;0;5/19/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;57;PAULO JORGE                         ;281;CPCI                                ;281;CPCI                                ;16;5/18/2016;16:  :00;5/19/2016;1;09:  :00;17;1721;RIBEIRA TORTA                       ;40
25783;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;1900;0;0;5/31/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;107;SAO JOAO BAPTISTA                   ;281;CPCI                                ;281;CPCI                                ;17;5/29/2016;15:  :00;5/31/2016;2;10:30:00;43;1846;NOROESTE                            ;100
25783;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;3854;0;0;5/31/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;107;SAO JOAO BAPTISTA                   ;281;CPCI                                ;281;CPCI                                ;17;5/29/2016;15:  :00;5/31/2016;2;10:30:00;43;1846;NOROESTE                            ;100
25782;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;3900;0;0;5/23/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;15;SAL REI                             ;281;CPCI                                ;281;CPCI                                ;15;5/21/2016;16:  :00;5/23/2016;2;11:  :00;43;1846;NOROESTE                            ;100
25782;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;700;0;0;5/23/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;15;SAL REI                             ;281;CPCI                                ;281;CPCI                                ;15;5/21/2016;16:  :00;5/23/2016;2;11:  :00;43;1846;NOROESTE                            ;100
25781;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;1500;0;0;5/13/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;99;MONTE BRANCO                        ;281;CPCI                                ;281;CPCI                                ;18;5/10/2016;11:  :00;5/12/2016;2;09:30:00;46;1377;SAL REI                             ;40
25780;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;3003;0;0;5/12/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3084;KELLY                               ;281;CPCI                                ;281;CPCI                                ;10;5/10/2016;16:  :00;5/12/2016;2;10:  :00;42;1846;NOROESTE                            ;100
25779;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;1450;0;0;5/16/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;83;PONTA DE PECA                       ;281;CPCI                                ;281;CPCI                                ;17;5/14/2016;15:  :00;5/16/2016;2;09:  :00;42;1966;FAROL DE S.PEDRO                    ;60
25779;2016;5;DEMERSAIS                           ;CARANGIDAE                          ;CENTROPHORUS                        ;ELAGATIS BIPINNULATA                ;SALMAO RRU                          ;3;LINHA A MAO                         ;180;0;0;5/16/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;83;PONTA DE PECA                       ;281;CPCI                                ;281;CPCI                                ;17;5/14/2016;15:  :00;5/16/2016;2;09:  :00;42;1966;FAROL DE S.PEDRO                    ;60
25779;2016;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;3;LINHA A MAO                         ;2200;0;0;5/16/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;83;PONTA DE PECA                       ;281;CPCI                                ;281;CPCI                                ;17;5/14/2016;15:  :00;5/16/2016;2;09:  :00;42;1966;FAROL DE S.PEDRO                    ;60
25779;2016;5;DEMERSAIS                           ;CARANGIDAE                          ;CARANX                              ;CARANX SP                           ;CHEREU, ENFORCADO, XEREU            ;3;LINHA A MAO                         ;1200;0;0;5/16/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;83;PONTA DE PECA                       ;281;CPCI                                ;281;CPCI                                ;17;5/14/2016;15:  :00;5/16/2016;2;09:  :00;42;1966;FAROL DE S.PEDRO                    ;60
25778;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;185;0;0;5/12/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;83;PONTA DE PECA                       ;281;CPCI                                ;281;CPCI                                ;17;5/10/2016;13:  :00;5/12/2016;2;09:30:00;44;1327;LESTE                               ;80
25778;2016;5;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS TABL                     ;CAVALA DE RABO VERMELHA             ;3;LINHA A MAO                         ;500;0;0;5/12/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;83;PONTA DE PECA                       ;281;CPCI                                ;281;CPCI                                ;17;5/10/2016;13:  :00;5/12/2016;2;09:30:00;44;1327;LESTE                               ;80
25778;2016;5;DEMERSAIS                           ;CARANGIDAE                          ;CARANX                              ;CARANX SP                           ;CHEREU, ENFORCADO, XEREU            ;3;LINHA A MAO                         ;2000;0;0;5/12/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;83;PONTA DE PECA                       ;281;CPCI                                ;281;CPCI                                ;17;5/10/2016;13:  :00;5/12/2016;2;09:30:00;44;1327;LESTE                               ;80
25777;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;17249;0;0;5/9/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;83;PONTA DE PECA                       ;281;CPCI                                ;281;CPCI                                ;17;5/5/2016;07:  :00;5/9/2016;4;11:  :00;100;1327;LESTE                               ;90
25776;2016;5;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;12000;0;0;5/3/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;83;PONTA DE PECA                       ;281;CPCI                                ;281;CPCI                                ;18;5/2/2016;19:  :00;5/3/2016;1;09:  :00;14;1196;JANELA                              ;100
25775;2016;6;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;2004;0;0;6/9/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;59;SAO JOAO BAPTISTA                   ;281;CPCI                                ;281;CPCI                                ;12;6/8/2016;19:  :00;6/9/2016;1;11:  :00;16;1821;POSS PO                             ;46
25774;2016;6;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;15555;0;0;6/8/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;59;SAO JOAO BAPTISTA                   ;281;CPCI                                ;281;CPCI                                ;12;6/7/2016;17:  :00;6/8/2016;1;08:  :00;15;1951;SUL DE S.PEDRO                      ;53
25773;2016;6;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;2529;0;0;6/7/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;107;SAO JOAO BAPTISTA                   ;281;CPCI                                ;281;CPCI                                ;12;6/6/2016;16:  :00;6/7/2016;1;05:  :00;13;1954;FAROL DE BOI                        ;56
25772;2016;6;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;5577;0;0;6/6/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;59;SAO JOAO BAPTISTA                   ;281;CPCI                                ;281;CPCI                                ;12;6/5/2016;13:  :00;6/6/2016;1;10:30:00;21;1202;TARRAFAL MONTE TRIGO                ;47
25771;2016;6;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;14134;0;0;6/4/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3037;SAO JOAO                            ;281;CPCI                                ;281;CPCI                                ;12;6/3/2016;14:  :00;6/4/2016;1;09:30:00;19;1955;SONJE PORTO NOVO                    ;72
25770;2016;6;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;1003;0;0;6/16/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;84;MARANATA                            ;281;CPCI                                ;281;CPCI                                ;12;6/15/2016;14:  :00;6/16/2016;1;08:  :00;18;1951;SUL DE S.PEDRO                      ;39
25769;2016;6;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;3;LINHA A MAO                         ;5642;0;0;6/8/2016;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;84;MARANATA                            ;281;CPCI                                ;281;CPCI                                ;12;6/7/2016;16:  :00;6/8/2016;1;10:  :00;18;1951;SUL DE S.PEDRO                      ;66
