Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
121355;2023;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;800;350;280000;1/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;2898;MESTRE MANUEL                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;1/11/2023;05:00:00;1/11/2023;1;10:05:00;5;1555;BAIA                                ;12
121354;2023;1;PEQUENOS PELAGICOS                  ;HEMIRAMPHIDAE                       ;HEMIRAMPHUS                         ;Hemiramphus brasiliensis            ;PONTEIRO, FERRAO OU SICATE,  SOLTON ;3;LINHA A MAO                         ;200;150;30000;1/10/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;40;ISRAEL                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;6;1/6/2023;18:00:00;1/9/2023;3;23:30:00;77;1718;MAIO                                ;100
121354;2023;1;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;600;450;270000;1/10/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;40;ISRAEL                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;6;1/6/2023;18:00:00;1/9/2023;3;23:30:00;77;1718;MAIO                                ;100
121353;2023;1;DEMERSAIS                           ;MULLIDAE                            ;MULLOIDICHTHYS                      ;MULLOIDICHTHYS MARTINICUS           ;FOTCHE OU FATCHO DE FUNDO           ;13;REDE DE CERCO                       ;500;300;150000;1/9/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/6/2023;14:00:00;1/8/2023;2;12:00:00;46;2016;CARRICAL SAO NICOLAU                ;10
121353;2023;1;DEMERSAIS                           ;SCARIDAE                            ;SPARISOMA                           ;SPARISOMA SP                        ;BIDIAO, BIDION OU BADIAO            ;13;REDE DE CERCO                       ;500;200;100000;1/9/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/6/2023;14:00:00;1/8/2023;2;12:00:00;46;2016;CARRICAL SAO NICOLAU                ;10
121353;2023;1;DEMERSAIS                           ;ACANTHURIDAE                        ;ACANTHURUS                          ;ACANTHURUS MONROVIAE                ;BARBEIRO OU LANCETEIRO              ;13;REDE DE CERCO                       ;1000;150;150000;1/9/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/6/2023;14:00:00;1/8/2023;2;12:00:00;46;2016;CARRICAL SAO NICOLAU                ;10
121353;2023;1;PEQUENOS PELAGICOS                  ;SPARIDAE                            ;SPICARA                             ;SPICARA MELANURUS                   ;DOBRADA                             ;13;REDE DE CERCO                       ;3000;150;450000;1/9/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/6/2023;14:00:00;1/8/2023;2;12:00:00;46;2016;CARRICAL SAO NICOLAU                ;10
117679;2025;11;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;23000;0;0;11/27/2025;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;3481;FLOR DE OLIVEIRA                    ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;20;11/24/2025;05:30:00;11/27/2025;3;11:00:00;77;1949;BOA VISTA                           ;0
118140;2025;12;DEMERSAIS                           ;LUTJANIDAE                          ;LUTJANUS                            ;Lutjanus sp.                        ;GORAZ                               ;13;REDE DE CERCO                       ;100;500;50000;12/2/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3601;TANIXA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;11/29/2025;12:00:00;12/1/2025;2;16:30:00;52;1740;BOA VISTA                           ;0
118140;2025;12;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;13;REDE DE CERCO                       ;500;500;250000;12/2/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3601;TANIXA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;11/29/2025;12:00:00;12/1/2025;2;16:30:00;52;1740;BOA VISTA                           ;0
118140;2025;12;DEMERSAIS                           ;CARANGIDAE                          ;SERIOLA                             ;SERIOLA DUMERILI                    ;ESMOREGAL ROSA                      ;13;REDE DE CERCO                       ;1500;500;750000;12/2/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3601;TANIXA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;11/29/2025;12:00:00;12/1/2025;2;16:30:00;52;1740;BOA VISTA                           ;0
118140;2025;12;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;4000;200;800000;12/2/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3601;TANIXA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;11/29/2025;12:00:00;12/1/2025;2;16:30:00;52;1740;BOA VISTA                           ;0
118139;2025;12;DEMERSAIS                           ;SERRANIDAE                          ;CEPHALOPHOLIS                       ;Cephalopholis taeniops              ;GAROUPA                             ;13;REDE DE CERCO                       ;200;400;80000;12/1/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;11/26/2025;13:30:00;12/1/2025;5;10:30:00;117;1933;27 MAIO                             ;32
118139;2025;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;500;300;150000;12/1/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;11/26/2025;13:30:00;12/1/2025;5;10:30:00;117;1933;27 MAIO                             ;32
118139;2025;12;DEMERSAIS                           ;LUTJANIDAE                          ;LUTJANUS                            ;Lutjanus sp.                        ;GORAZ                               ;13;REDE DE CERCO                       ;300;500;150000;12/1/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;11/26/2025;13:30:00;12/1/2025;5;10:30:00;117;1933;27 MAIO                             ;32
118139;2025;12;DEMERSAIS                           ;CARANGIDAE                          ;CENTROPHORUS                        ;ELAGATIS BIPINNULATA                ;SALMAO RRU                          ;13;REDE DE CERCO                       ;500;500;250000;12/1/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;11/26/2025;13:30:00;12/1/2025;5;10:30:00;117;1933;27 MAIO                             ;32
118139;2025;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;800;200;160000;12/1/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;11/26/2025;13:30:00;12/1/2025;5;10:30:00;117;1933;27 MAIO                             ;32
115568;2025;10;DEMERSAIS                           ;MULLIDAE                            ;MULLOIDICHTHYS                      ;MULLOIDICHTHYS MARTINICUS           ;FOTCHE OU FATCHO DE FUNDO           ;13;REDE DE CERCO                       ;500;0;0;10/17/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;10/16/2025;06:00:00;10/17/2025;1;12:00:00;30;1740;BOA VISTA                           ;0
115568;2025;10;DEMERSAIS                           ;HAEMULIDAE                          ;PARAPRISTIPOMA                      ;PARAPRISTIPOMA HUMILE               ;PAPAGAIO                            ;13;REDE DE CERCO                       ;500;0;0;10/17/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;10/16/2025;06:00:00;10/17/2025;1;12:00:00;30;1740;BOA VISTA                           ;0
115569;2025;10;DEMERSAIS                           ;SCARIDAE                            ;SPARISOMA                           ;SPARISOMA SP                        ;BIDIAO, BIDION OU BADIAO            ;13;REDE DE CERCO                       ;500;0;0;10/17/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;10/15/2025;15:00:00;10/17/2025;2;08:30:00;41;1740;BOA VISTA                           ;0
115569;2025;10;DEMERSAIS                           ;ACANTHURIDAE                        ;ACANTHURUS                          ;ACANTHURUS MONROVIAE                ;BARBEIRO OU LANCETEIRO              ;13;REDE DE CERCO                       ;1125;0;0;10/17/2025;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;10/15/2025;15:00:00;10/17/2025;2;08:30:00;41;1740;BOA VISTA                           ;0
