ILHA;;DATA PARTIDA;DATA CHEGADA;MÊS;DIA;ANO;PORTO EMBARQUE;PORTO DESEMBARQUE;ZONA DE PESCA;ENGENHO;GRUPO;ESPÉCIE CAPTURADA;NOME CIENTÍFICO;QUANTIDADE CAPTURADA (Kg)
São Vicente;Baía Porto Novo;8/3/2018;8/5/2018;8;5;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4343
São Vicente;Baía Porto Novo;8/5/2018;8/6/2018;8;6;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;23020
São Vicente;Tantum;8/5/2018;8/6/2018;8;6;2018;CPCI;CPCI;Baía das Gatas;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1200
São Vicente;Vinte-7;8/4/2018;8/6/2018;8;6;2018;CPCI;CPCI;Flamenguinho;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2313
São Vicente;Sal Rei;8/4/2018;8/6/2018;8;6;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6354
São Vicente;São José;8/3/2018;8/6/2018;8;6;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10313
São Vicente;Gamboa;8/5/2018;8/6/2018;8;6;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4532
São Vicente;Djesone;8/5/2018;8/6/2018;8;6;2018;CPCI;CPCI;Baía do Porto Novo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8719
São Vicente;Cristalina A;8/5/2018;8/7/2018;8;7;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;20323
São Vicente;São João Baptista;8/5/2018;8/7/2018;8;7;2018;CPCI;CPCI;Baía das Gatas;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;11810
São Vicente;Ponta Peça;8/5/2018;8/7/2018;8;7;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;19174
São Vicente;Maranata;8/6/2018;8/7/2018;8;7;2018;CPCI;CPCI;Palha carga;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;11415
São Vicente;Belfish II;8/4/2018;8/8/2018;8;8;2018;CPCI;CPCI;Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4414
São Vicente;Ponta Cacimba;8/6/2018;8/8/2018;8;8;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7511
São Vicente;Ponta Cacimba;8/6/2018;8/8/2018;8;8;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;1087
São Vicente;Barbara;8/7/2018;8/8/2018;8;8;2018;CPCI;CPCI;Baía do Porto Grande;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;2566
São Vicente;Ponta Peça;8/7/2018;8/8/2018;8;8;2018;CPCI;CPCI;Flamengo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;22605
São Vicente;Cristalina A;8/7/2018;8/8/2018;8;8;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9155
São Vicente;Cristalina A;8/8/2018;8/9/2018;8;9;2018;CPCI;CPCI;Ponta de farol;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;11620
São Vicente;Baía Porto Novo;8/15/2018;8/17/2018;8;17;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;26219
São Vicente;Cristalina A;8/16/2018;8/17/2018;8;17;2018;CPCI;CPCI;Ribeirinha de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;18471
São Vicente;Barbara;8/16/2018;8/17/2018;8;17;2018;CPCI;CPCI;Praia Formosa;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9929
São Vicente;Sal Rei;8/15/2018;8/17/2018;8;17;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8886
São Vicente;São José;8/15/2018;8/18/2018;8;18;2018;CPCI;CPCI;Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10488
São Vicente;Ponta Peça;8/16/2018;8/18/2018;8;18;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;25009
São Vicente;Frescura Baía;8/17/2018;8/18/2018;8;18;2018;CPCI;CPCI;Saragarça;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8432
São Vicente;Baía Porto Novo;8/17/2018;8/19/2018;8;19;2018;CPCI;CPCI;Sonje (Porto Novo);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;23722
São Vicente;Gamboa;8/18/2018;8/19/2018;8;19;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7703
São Vicente;Laginha;8/18/2018;8/19/2018;8;19;2018;CPCI;CPCI;Canal de fora;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9050
São Vicente;Djesone;8/18/2018;8/19/2018;8;19;2018;CPCI;CPCI;Baía do Porto Novo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8249
São Vicente;Atlantida II;8/18/2018;8/19/2018;8;19;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;970
São Vicente;Barbara;8/19/2018;8/20/2018;8;20;2018;CPCI;CPCI;Sonje (Porto Novo);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10413
São Vicente;Cristalina A;8/18/2018;8/20/2018;8;20;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;15512
São Vicente;São José;8/18/2018;8/20/2018;8;20;2018;CPCI;CPCI;Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10125
São Vicente;Sal Rei;8/19/2018;8/20/2018;8;20;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6867
São Vicente;Kelly;8/19/2018;8/20/2018;8;20;2018;CPCI;CPCI;Baía das Gatas;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2839
São Vicente;Ponta Peça;8/19/2018;8/20/2018;8;20;2018;CPCI;CPCI;Calhau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;19043
São Vicente;Baía Porto Novo;8/20/2018;8/21/2018;8;21;2018;CPCI;CPCI;Praia Formosa;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;22563
São Vicente;Gamboa;8/20/2018;8/21/2018;8;21;2018;CPCI;CPCI;Fateja;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7768
São Vicente;Djesone;8/20/2018;8/21/2018;8;21;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10149
São Vicente;Barbara;8/20/2018;8/21/2018;8;21;2018;CPCI;CPCI;Baía do Porto Novo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9105
São Vicente;São João Baptista;8/20/2018;8/21/2018;8;21;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;12611
São Vicente;Maranata;8/20/2018;8/21/2018;8;21;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8133
São Vicente;Kelly;8/20/2018;8/21/2018;8;21;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;3522
São Vicente;Laginha;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;Ribeirinha de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9908
São Vicente;Frescura Baía;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;João d'Évora;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5622
São Vicente;São José;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6252
São Vicente;Tantum;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;Baía do Porto Grande;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;2419
São Vicente;Deivika;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;Canal de ponta (São Pedro);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3380
São Vicente;Sal Rei;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;8196
São Vicente;Djeta;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7497
São Vicente;Cristalina A;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10116
São Vicente;Ponta Peça;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;Sul de São Pedro (Calheta);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4256
São Vicente;Alice;8/21/2018;8/22/2018;8;22;2018;CPCI;CPCI;Baía das Gatas;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1600
São Vicente;Ponta Peça;8/22/2018;8/23/2018;8;23;2018;CPCI;CPCI;Palha carga;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;21879
São Vicente;Baía Porto Novo;8/22/2018;8/23/2018;8;23;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;15808
São Vicente;Gamboa;8/22/2018;8/23/2018;8;23;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5404
São Vicente;Atlantida II;8/22/2018;8/23/2018;8;23;2018;CPCI;CPCI;Santa Luzia;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;5404
São Vicente;Ponta Leste;8/21/2018;8/23/2018;8;23;2018;CPCI;CPCI;Tarrafal de São Nicolau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5651
São Vicente;São José;8/22/2018;8/23/2018;8;23;2018;CPCI;CPCI;Saragarça;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6198
São Vicente;Kelly;8/22/2018;8/23/2018;8;23;2018;CPCI;CPCI;Fateja;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;839
São Vicente;Kelly;8/22/2018;8/23/2018;8;23;2018;CPCI;CPCI;Fateja;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2123
São Vicente;Sal Rei;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10353
São Vicente;Barbara;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Sonje (Porto Novo);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5158
São Vicente;São João Baptista;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Baía do Porto Novo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5909
São Vicente;São João Baptista;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Baía do Porto Novo;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;7929
São Vicente;Maranata;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8457
São Vicente;Maranata;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;2309
São Vicente;Djesone;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Baía do Porto Novo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2557
São Vicente;Ponta Cacimba;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Calheta;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;12912
São Vicente;Laginha;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8530
São Vicente;Deivika;8/23/2018;8/24/2018;8;24;2018;CPCI;CPCI;Noroeste;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;3513
São Vicente;Cristalina A;8/23/2018;8/25/2018;8;25;2018;CPCI;CPCI;Santa Luzia;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;11134
São Vicente;Gamboa;8/24/2018;8/25/2018;8;25;2018;CPCI;CPCI;Baía das Gatas;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6404
São Vicente;Luta de Pescadores;8/23/2018;8/25/2018;8;25;2018;CPCI;CPCI;Ponta preta;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;26790
São Vicente;Kelly;8/24/2018;8/25/2018;8;25;2018;CPCI;CPCI;João d'Évora;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2715
São Vicente;Djeta;8/25/2018;8/26/2018;8;26;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7060
São Vicente;São João Baptista;8/25/2018;8/26/2018;8;26;2018;CPCI;CPCI;Sonje (Porto Novo);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7979
São Vicente;Barbara;8/25/2018;8/26/2018;8;26;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;11489
São Vicente;Baía Porto Novo;8/25/2018;8/26/2018;8;26;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;18057
São Vicente;Djesone;8/25/2018;8/26/2018;8;26;2018;CPCI;CPCI;Baía do Porto Grande;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5843
São Vicente;Ponta Peça;8/26/2018;8/27/2018;8;27;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;23895
São Vicente;Atlantida II;8/26/2018;8/27/2018;8;27;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2425
São Vicente;Atlantida II;8/26/2018;8/27/2018;8;27;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;5000
São Vicente;São José;8/26/2018;8/27/2018;8;27;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8719
São Vicente;Maranata;8/26/2018;8/27/2018;8;27;2018;CPCI;CPCI;Casco bedjo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8269
São Vicente;Sal Rei;8/26/2018;8/27/2018;8;27;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7851
São Vicente;Cristalina A;8/27/2018;8/28/2018;8;28;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;13766
São Vicente;Gamboa;8/27/2018;8/28/2018;8;28;2018;CPCI;CPCI;Flamengo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3779
São Vicente;Laginha;8/27/2018;8/28/2018;8;28;2018;CPCI;CPCI;Calheta;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2063
São Vicente;Kelly;8/27/2018;8/28/2018;8;28;2018;CPCI;CPCI;Praia Formosa;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2935
São Vicente;Djeta;8/27/2018;8/28/2018;8;28;2018;CPCI;CPCI;Baía do Porto Grande;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2757
São Vicente;Ponta Cacimba;8/27/2018;8/28/2018;8;28;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;8556
São Vicente;São José;8/28/2018;8/29/2018;8;29;2018;CPCI;CPCI;Ponta de farol;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2795
São Vicente;Baía Porto Novo;8/28/2018;8/29/2018;8;29;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6207
São Vicente;Barbara;8/28/2018;8/29/2018;8;29;2018;CPCI;CPCI;Baía do Porto Novo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6023
São Vicente;São João Baptista;8/28/2018;8/29/2018;8;29;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;11156
São Vicente;Ponta Leste;8/28/2018;8/29/2018;8;29;2018;CPCI;CPCI;Sul de São Nicolau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7557
São Vicente;Sal Rei;8/28/2018;8/29/2018;8;29;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10262
São Vicente;Atlantida II;8/28/2018;8/29/2018;8;29;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6414
São Vicente;Gamboa;8/29/2018;8/30/2018;8;30;2018;CPCI;CPCI;Baía do Porto Grande;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5669
São Vicente;Cristalina A;8/29/2018;8/30/2018;8;30;2018;CPCI;CPCI;Palha carga - Calheta;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;23407
São Vicente;Djesone;8/29/2018;8/30/2018;8;30;2018;Cais do Porto Novo;CPCI;Sonje (Porto Novo);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4825
São Vicente;Ponta Peça;8/29/2018;8/30/2018;8;30;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7545
São Vicente;Ponta Peça;8/30/2018;8/31/2018;8;31;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;14335
São Vicente;São José;8/30/2018;8/31/2018;8;31;2018;CPCI;CPCI;Praia Formosa;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7626
São Vicente;Maranata;8/30/2018;8/31/2018;8;31;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;11374
São Vicente;Barbara;8/30/2018;8/31/2018;8;31;2018;CPCI;CPCI;Farol de boi e Riberira torta;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10254
São Vicente;Laginha;8/30/2018;8/31/2018;8;31;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;10105
Sal;Chefarote;5/6/2018;5/6/2018;5;6;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;600
Sal;Mestre Pimentel;5/7/2018;5/8/2018;5;8;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;200
Sal;Mestre Pimentel;5/7/2018;5/8/2018;5;8;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;650
Sal;Mestre Pimentel;5/10/2018;5/10/2018;5;10;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;800
Sal;Luta de Pescadores;5/12/2018;5/15/2018;5;15;2018;Palmeira;Cais de pesca da Praia;Boa Vista;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;4000
Sal;Luta de Pescadores;5/12/2018;5/15/2018;5;15;2018;Palmeira;Cais de pesca da Praia;Boa Vista;Rede de cerco;Pequenos pelágicos;4 Rabos/ Róbejunça;Trachinotus goreensis;2000
Sal;Luta de Pescadores;5/12/2018;5/15/2018;5;15;2018;Palmeira;Cais de pesca da Praia;Boa Vista;Rede de cerco;Demersais;Esmoregal ou Serze;Seriola sp;230
Sal;Luta de Pescadores;5/12/2018;5/15/2018;5;15;2018;Palmeira;Cais de pesca da Praia;Boa Vista;Rede de cerco;Demersais;Fatcho de fundo;Mulloidichthys martinicus;150
Sal;Luta de Pescadores;5/16/2018;5/19/2018;5;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;4000
Sal;Luta de Pescadores;5/16/2018;5/19/2018;5;19;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;800
Sal;Chefarote;5/19/2018;5/19/2018;5;19;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1100
Sal;Mestre Pimentel;5/19/2018;5/19/2018;5;19;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;400
Sal;Mestre Pimentel;5/19/2018;5/19/2018;5;19;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Sicate/ Ponteiro/ Ferrão;Hemiramphus brasiliensis;150
Sal;Luta de Pescadores;5/22/2018;5/23/2018;5;23;2018;Palmeira;Cais de pesca da Praia;;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;16000
Sal;Luta de Pescadores;5/22/2018;5/23/2018;5;23;2018;Palmeira;Cais de pesca da Praia;;Rede de cerco;Tunídeos;Albacora;Thunnus albacares;1200
Sal;Chefarote;5/25/2018;5/25/2018;5;25;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;450
Sal;Luta de Pescadores;5/25/2018;5/27/2018;5;27;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Demersais;Fatcho de fundo;Mulloidichthys martinicus;6000
Sal;Luta de Pescadores;5/25/2018;5/27/2018;5;27;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Demersais;Barbeiro;Acanthurus monroviae;300
Sal;Luta de Pescadores;5/25/2018;5/27/2018;5;27;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Demersais;Esmoregal ou Serze;Seriola sp;400
Sal;Chefarote;6/6/2018;6/6/2018;6;6;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;260
Sal;Bons Amigos;6/8/2018;6/8/2018;6;8;2018;Palmeira;Palmeira;Ilheu raso;Rede de cerco;Pequenos pelágicos;Pelombeta;Trachinotus ovatus;800
Sal;Mestre Pimentel;6/8/2018;6/8/2018;6;8;2018;Palmeira;Palmeira;Ilheu raso;Rede de cerco;Pequenos pelágicos;Sicate/ Ponteiro/ Ferrão;Hemiramphus brasiliensis;200
Sal;Mestre Pimentel;6/8/2018;6/8/2018;6;8;2018;Palmeira;Palmeira;Ilheu raso;Rede de cerco;Pequenos pelágicos;Pelombeta;Trachinotus ovatus;160
Sal;Mestre Pimentel;6/8/2018;6/8/2018;6;8;2018;Palmeira;Palmeira;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;130
Sal;Mestre Pimentel;6/8/2018;6/9/2018;6;9;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Bonito;Caranx crysos;400
Sal;Mestre Pimentel;6/8/2018;6/9/2018;6;9;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;300
Sal;Mestre Pimentel;6/9/2018;6/10/2018;6;10;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Bonito;Caranx crysos;600
Sal;Mestre Pimentel;6/9/2018;6/10/2018;6;10;2018;Palmeira;Palmeira;Madama;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;300
Sal;Luta de Pescadores;6/14/2018;6/18/2018;6;18;2018;Palmeira;Palmeira;João Valente;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;800
Sal;Luta de Pescadores;6/14/2018;6/18/2018;6;18;2018;Palmeira;Palmeira;João Valente;Rede de cerco;Pequenos pelágicos;Bonito;Caranx crysos;700
Santiago;Luta de Pescadores;6/19/2018;6/22/2018;6;22;2018;Palmeira;Cais de pesca da Praia;Boa Vista;Rede de cerco;Demersais;Fatcho de fundo;Mulloidichthys martinicus;800
Santiago;Luta de Pescadores;6/23/2018;6/28/2018;6;28;2018;Cais de pesca da Praia;Cais de pesca da Praia;Boa Vista;Rede de cerco;Demersais;Barbeiro;Acanthurus monroviae;100
Sal;Luta de Pescadores;6/29/2018;7/2/2018;7;2;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;600
Sal;Luta de Pescadores;6/29/2018;7/2/2018;7;2;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Demersais;Fatcho de fundo;Mulloidichthys martinicus;1200
Sal;Luta de Pescadores;6/29/2018;7/2/2018;7;2;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Demersais;Barbeiro;Acanthurus monroviae;800
Sal;Luta de Pescadores;6/29/2018;7/2/2018;7;2;2018;Cais de pesca da Praia;Cais de pesca da Praia;João Valente;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;200
Sal;Luta de Pescadores;7/5/2018;7/8/2018;7;8;2018;Palmeira;CPCI;Santa Maria;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;24000
Sal;Luta de Pescadores;7/9/2018;7/11/2018;7;11;2018;CPCI;CPCI;Santo Antão;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;18000
Sal;Luta de Pescadores;7/12/2018;7/13/2018;7;13;2018;CPCI;CPCI;Santo Antão;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2400
Sal;Luta de Pescadores;7/15/2018;7/16/2018;7;16;2018;CPCI;CPCI;Janela;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;22988
Sal;Chefarote;7/18/2018;7/18/2018;7;18;2018;Palmeira;Palmeira;Madama;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;400
