"Amostragem","Ano","Mes","Grupo","Familia","Genero","Nome_cientifico","Especie","Engenho","Nome_engenho","Quantidade","Preco","Valor","Data_amostragem","Tipo_pesca","Regiao","Ilha","Nome_ilha","Concelho","Nome_concelho","Localidade","Nome_localidade","Tipo_embarcacao","Embarcacao","Nome_embarcacao","Porto_armamento","Nome_porto_armamento","Porto_desembarque","Nome_porto_desembarque","Numero_pescadores","Data_partida","Hora_partida","Data_chegada","Num_dias","Hora_chegada","Num_horas","Banco_pesca","Nome_banco_pesca","Profundidade_pesca_engenho1","fonte","nivel","engenhos_agregados","usar_na_serie"
"52416","2022","4","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","3","LINHA A MAO","400","250","100000","4/21/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","70","MAURO","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","9","4/21/2022","02:00:00","4/21/2022","1","11:30:00","9","1708","SUL DE MAIO","200","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52168","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","5000","160","800000","4/20/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","13","4/18/2022","20:00:00","4/20/2022","2","10:00:00","38","1740","BOA VISTA","28","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52168","2022","4","DEMERSAIS","POLYNEMIDAE","GALEOIDES","GALEOIDES DECADACTYLUS","BARBO","13","REDE DE CERCO","4000","200","800000","4/20/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","13","4/18/2022","20:00:00","4/20/2022","2","10:00:00","38","1740","BOA VISTA","28","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52168","2022","4","PEQUENOS PELAGICOS","CLUPEIDAE","SARDINELLA","SARDINELLA MADERENSIS","ARENQUE OU SARDINHA","13","REDE DE CERCO","1000","0","0","4/20/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","13","4/18/2022","20:00:00","4/20/2022","2","10:00:00","38","1740","BOA VISTA","28","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52166","2022","4","DEMERSAIS","SPARIDAE","DIPLODUS","DIPLODUS SARGUS LINEATUS","SARGO BRANCO","13","REDE DE CERCO","300","150","45000","4/19/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3369","3 FILHOS DO PAI","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/14/2022","13:00:00","4/19/2022","5","05:00:00","112","1913","SAO NICOLAU","15","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52166","2022","4","DEMERSAIS","MULLIDAE","PSEUDUPENEUS","PSEUDUPENEUS PRAYENSIS","SALMONETE","13","REDE DE CERCO","2500","200","500000","4/19/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3369","3 FILHOS DO PAI","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/14/2022","13:00:00","4/19/2022","5","05:00:00","112","1913","SAO NICOLAU","15","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52166","2022","4","PEQUENOS PELAGICOS","SPARIDAE","SPICARA","SPICARA MELANURUS","DOBRADA","13","REDE DE CERCO","500","100","50000","4/19/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3369","3 FILHOS DO PAI","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/14/2022","13:00:00","4/19/2022","5","05:00:00","112","1913","SAO NICOLAU","15","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52166","2022","4","DEMERSAIS","POMACENTRIDAE","CHROMIS","Chromis lubbocki","CASTANHETA","13","REDE DE CERCO","250","150","37500","4/19/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3369","3 FILHOS DO PAI","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/14/2022","13:00:00","4/19/2022","5","05:00:00","112","1913","SAO NICOLAU","15","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52166","2022","4","DEMERSAIS","SCARIDAE","SPARISOMA","SPARISOMA SP","BIDIAO, BIDION OU BADIAO","13","REDE DE CERCO","500","200","100000","4/19/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3369","3 FILHOS DO PAI","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/14/2022","13:00:00","4/19/2022","5","05:00:00","112","1913","SAO NICOLAU","15","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52166","2022","4","DEMERSAIS","ACANTHURIDAE","ACANTHURUS","ACANTHURUS MONROVIAE","BARBEIRO OU LANCETEIRO","13","REDE DE CERCO","500","100","50000","4/19/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3369","3 FILHOS DO PAI","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/14/2022","13:00:00","4/19/2022","5","05:00:00","112","1913","SAO NICOLAU","15","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52163","2022","4","DEMERSAIS","PRIACANTHIDAE","HETEROPRIACHANTHUS","HETEROPRIACHANTHUS CRUENTATUS","FACOLA","13","REDE DE CERCO","6000","0","0","4/15/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","2869","EDILSON MATEUS","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/13/2022","05:00:00","4/15/2022","2","08:55:00","51","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52164","2022","4","PEQUENOS PELAGICOS","SPARIDAE","SPICARA","SPICARA MELANURUS","DOBRADA","13","REDE DE CERCO","3000","0","0","4/15/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","14","4/14/2022","05:00:00","4/15/2022","1","09:00:00","28","1718","MAIO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52164","2022","4","DEMERSAIS","POMACENTRIDAE","CHROMIS","Chromis lubbocki","CASTANHETA","13","REDE DE CERCO","1500","0","0","4/15/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","14","4/14/2022","05:00:00","4/15/2022","1","09:00:00","28","1718","MAIO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52164","2022","4","DEMERSAIS","ACANTHURIDAE","ACANTHURUS","ACANTHURUS MONROVIAE","BARBEIRO OU LANCETEIRO","13","REDE DE CERCO","500","0","0","4/15/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","14","4/14/2022","05:00:00","4/15/2022","1","09:00:00","28","1718","MAIO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52154","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","300","0","0","4/14/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","40","ISRAEL","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","7","4/12/2022","05:00:00","4/14/2022","2","10:49:00","53","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52413","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","500","100","50000","4/14/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","36","LU DI BALANTA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","22","4/12/2022","08:00:00","4/14/2022","2","09:00:00","49","1740","BOA VISTA","31.09","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52155","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","4000","150","600000","4/14/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/12/2022","20:00:00","4/14/2022","2","09:30:00","37","1740","BOA VISTA","30","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52153","2022","4","TUNIDEOS","SCOMBRIDAE","ACANTHOCYBIUM","ACANTHOCYBIUM SOLANDRI","SERRA, DJEU OU ILHEU","3","LINHA A MAO","6","500","3000","4/13/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","61","JUDEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","7","4/2/2022","18:00:00","4/13/2022","11","03:00:00","249","1720","JOAO VALENTE","70","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52153","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","200","600","120000","4/13/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","61","JUDEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","7","4/2/2022","18:00:00","4/13/2022","11","03:00:00","249","1720","JOAO VALENTE","70","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52148","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","3","LINHA A MAO","800","450","360000","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","75","DEUS ME DEU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","8","4/8/2022","15:00:00","4/10/2022","2","14:00:00","47","1720","JOAO VALENTE","70","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52411","2022","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3000","80","240000","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","56","CALHAU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/6/2022","12:00:00","4/10/2022","4","16:00:00","100","1740","BOA VISTA","109.73","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52150","2022","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","500","100","50000","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3599","GALILEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/8/2022","13:00:00","4/10/2022","2","09:00:00","44","1718","MAIO","50","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52150","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","2000","120","240000","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3599","GALILEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/8/2022","13:00:00","4/10/2022","2","09:00:00","44","1718","MAIO","50","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52412","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","13","REDE DE CERCO","150","400","60000","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3678","GONGON","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","8","3/27/2022","15:00:00","4/10/2022","14","21:00:00","342","1740","BOA VISTA","70","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52151","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","100","100","10000","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/8/2022","02:00:00","4/10/2022","2","05:00:00","51","1740","BOA VISTA","56.69","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52151","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","3000","100","300000","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/8/2022","02:00:00","4/10/2022","2","05:00:00","51","1740","BOA VISTA","56.69","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52151","2022","4","DEMERSAIS","POMACENTRIDAE","CHROMIS","Chromis lubbocki","CASTANHETA","13","REDE DE CERCO","3000","0","0","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/8/2022","02:00:00","4/10/2022","2","05:00:00","51","1740","BOA VISTA","56.69","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52152","2022","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3000","80","240000","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3606","MARIO JORGE","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","12","4/7/2022","18:00:00","4/10/2022","3","12:00:00","66","1718","MAIO","45.72","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52152","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","2500","0","0","4/11/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3606","MARIO JORGE","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","12","4/7/2022","18:00:00","4/10/2022","3","12:00:00","66","1718","MAIO","45.72","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52146","2022","4","DEMERSAIS","SPARIDAE","DIPLODUS","DIPLODUS FASCIATUS","SARGO PRETO","13","REDE DE CERCO","100","0","0","4/9/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/7/2022","16:00:00","4/9/2022","2","16:40:00","48","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52146","2022","4","DEMERSAIS","MULLIDAE","PSEUDUPENEUS","PSEUDUPENEUS PRAYENSIS","SALMONETE","13","REDE DE CERCO","100","0","0","4/9/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/7/2022","16:00:00","4/9/2022","2","16:40:00","48","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52146","2022","4","PEQUENOS PELAGICOS","SPARIDAE","SPICARA","SPICARA MELANURUS","DOBRADA","13","REDE DE CERCO","1500","0","0","4/9/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/7/2022","16:00:00","4/9/2022","2","16:40:00","48","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52146","2022","4","DEMERSAIS","SPARIDAE","BOOPS","BOOPS BOOPS","BOGA, CARAPAU, TXIBILIU","13","REDE DE CERCO","200","0","0","4/9/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/7/2022","16:00:00","4/9/2022","2","16:40:00","48","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52146","2022","4","DEMERSAIS","ACANTHURIDAE","ACANTHURUS","ACANTHURUS MONROVIAE","BARBEIRO OU LANCETEIRO","13","REDE DE CERCO","100","0","0","4/9/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","33","MAYRA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/7/2022","16:00:00","4/9/2022","2","16:40:00","48","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52144","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","3000","0","0","4/9/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","36","LU DI BALANTA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","22","4/7/2022","19:00:00","4/9/2022","2","16:34:00","45","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52410","2022","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3000","100","300000","4/8/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3599","GALILEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/6/2022","17:00:00","4/7/2022","1","09:30:00","16","1718","MAIO","50","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52410","2022","4","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","13","REDE DE CERCO","50","300","15000","4/8/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3599","GALILEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/6/2022","17:00:00","4/7/2022","1","09:30:00","16","1718","MAIO","50","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52143","2022","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","5000","100","500000","4/7/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3606","MARIO JORGE","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","12","4/6/2022","12:00:00","4/7/2022","1","09:30:00","21","1718","MAIO","45.72","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52142","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","13","REDE DE CERCO","2000","0","0","4/7/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3405","LUTA PESCADOR","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","22","4/6/2022","15:00:00","4/7/2022","1","15:05:00","24","1708","SUL DE MAIO","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52140","2022","4","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","13","REDE DE CERCO","4500","350","1575000","4/6/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3607","TRAFALL","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","20","4/3/2022","15:00:00","4/5/2022","2","14:00:00","47","1740","BOA VISTA","65","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52140","2022","4","DEMERSAIS","LUTJANIDAE","LUTJANUS","Lutjanus sp.","GORAZ","13","REDE DE CERCO","250","350","87500","4/6/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3607","TRAFALL","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","20","4/3/2022","15:00:00","4/5/2022","2","14:00:00","47","1740","BOA VISTA","65","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52140","2022","4","DEMERSAIS","CARANGIDAE","SERIOLA","SERIOLA RIVOLIANA","ESMOREGAL PRETO","13","REDE DE CERCO","800","350","280000","4/6/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3607","TRAFALL","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","20","4/3/2022","15:00:00","4/5/2022","2","14:00:00","47","1740","BOA VISTA","65","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52137","2022","4","TUNIDEOS","SCOMBRIDAE","EUTHYNNUS","EUTHYNNUS ALLETERATUS","MERMA, PANQUIL OU TXAFAROTE","13","REDE DE CERCO","500","350","175000","4/6/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3405","LUTA PESCADOR","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","21","4/5/2022","16:30:00","4/6/2022","1","09:00:00","16","1708","SUL DE MAIO","160","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52137","2022","4","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","13","REDE DE CERCO","1500","200","300000","4/6/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3405","LUTA PESCADOR","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","21","4/5/2022","16:30:00","4/6/2022","1","09:00:00","16","1708","SUL DE MAIO","160","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52137","2022","4","TUNIDEOS","SCOMBRIDAE","THUNNUS","THUNNUS ALBACARES","ALBACORA OU ATUM","13","REDE DE CERCO","2000","0","0","4/6/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3405","LUTA PESCADOR","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","21","4/5/2022","16:30:00","4/6/2022","1","09:00:00","16","1708","SUL DE MAIO","160","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52402","2022","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3000","100","300000","4/6/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3599","GALILEIA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/5/2022","17:00:00","4/6/2022","1","09:30:00","16","1718","MAIO","50","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52138","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","1200","240","288000","4/6/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3291","MARLINDA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/4/2022","07:00:00","4/6/2022","2","09:30:00","50","1740","BOA VISTA","35","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52362","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","8000","100","800000","4/5/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","3606","MARIO JORGE","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","12","4/2/2022","07:30:00","4/4/2022","2","15:00:00","55","1740","BOA VISTA","36.58","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52135","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","3000","0","0","4/5/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","56","CALHAU","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","16","4/2/2022","16:00:00","4/5/2022","3","14:20:00","70","1740","BOA VISTA","0","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52133","2022","4","DEMERSAIS","CARANGIDAE","CENTROPHORUS","ELAGATIS BIPINNULATA","SALMAO RRU","13","REDE DE CERCO","600","300","180000","4/5/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","67","BISCAINHA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/2/2022","13:00:00","4/4/2022","2","22:00:00","57","1512","BRAVA","30","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52133","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","800","200","160000","4/5/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","67","BISCAINHA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/2/2022","13:00:00","4/4/2022","2","22:00:00","57","1512","BRAVA","30","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
"52133","2022","4","PEQUENOS PELAGICOS","CARANGIDAE","CARANX","CARANX CRYSOS","BONITO","13","REDE DE CERCO","300","200","60000","4/5/2022","INDUSTRIAL","S","9","SANTIAGO","14","PRAIA","42","CAIS DE PESCA","I","67","BISCAINHA","226","CAIS DE PESCA PRAIA","226","CAIS DE PESCA PRAIA","15","4/2/2022","13:00:00","4/4/2022","2","22:00:00","57","1512","BRAVA","30","IMar 2019-2025 (atualizado)","viagem","FALSE","TRUE"
