DATA,ANO,MES,ZONA,L(cm),W(g),SEXO,EM,W_GON,W_FIG,OBS,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,32,387,M,3,3.38,4.67,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,246,F,5,9.88,3.84,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,257,M,3,4.2,3.65,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,283,M,4,13.29,3.74,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,301,F,5,28.95,5.16,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,295,F,5,21.51,4.45,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,27,223,M,2,1.75,3.26,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,261,F,5,9.9,3.55,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,30,323,M,4,8.04,1.29,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,286,M,3,7.7,3.23,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,302,F,5,21.29,4.17,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,272,F,5,23.64,4.88,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,30,311,M,4,12.25,4.25,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,308,F,4,10.89,3.08,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,29,294,F,5,25.8,3.83,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,28,261,M,4,6.66,2.57,,,,,,,,,,,,,
10/12/2017,2017,10,ILHEU BRANCO,26,195,M,2,1.18,2.57,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,262,M,2,0.41,2.66,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,348,M,2,0.93,3.58,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,309,F,3,3.88,4.32,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,305,F,2,0.31,3.87,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,31,383,M,2,0.58,6,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,321,F,2,1.89,3.36,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,290,F,2,1.07,3.46,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,300,F,2,1.36,3.65,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,311,M,2,0.78,4.65,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,315,F,2,1.96,3.9,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,315,F,2,1.49,3.6,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,321,M,2,0.62,3.92,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,321,M,2,0.61,3.62,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,306,F,2,1.4,3.39,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,338,M,2,1.34,3.17,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,254,M,2,0.58,3.13,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,34,495,F,2,3.03,6.21,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,306,M,2,0.95,3.23,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,285,M,2,0.46,3.39,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,299,F,2,1.43,4.19,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,321,M,2,1.06,3.7,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,335,M,2,1.48,3.77,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,292,M,2,1.44,3.32,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,282,M,2,0.4,3.87,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,307,F,2,0.86,3.88,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,305,F,2,1.08,4.3,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,395,F,2,1.72,4.32,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,361,F,2,2.31,4.19,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,271,M,2,0.93,3.97,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,395,F,2,1.5,3.64,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,333,M,2,0.59,3.73,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,330,M,2,0.66,3.9,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,355,M,2,1.05,5.1,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,258,F,2,1.08,3.2,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,27,263,F,2,0.32,3.44,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,293,F,2,0.94,3.66,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,331,F,2,0.67,1.54,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,31,343,F,2,1.6,4.01,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,281,F,2,1.23,3.2,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,312,F,2,1.61,4.07,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,310,M,2,0.32,4.23,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,327,M,2,0.88,3.82,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,273,M,2,0.89,3.6,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,315,F,2,1.59,4.76,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,302,M,2,0.93,3.38,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,298,F,2,1.45,3.67,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,304,F,2,2.13,4.3,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,341,M,3,1.72,3.7,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,253,F,2,2.1,4.23,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,332,F,2,1.92,3.75,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,346,M,2,1.05,4.86,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,27,239,M,3,5.03,2.95,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,31,375,M,2,2.07,4.05,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,287,F,2,1.15,3.96,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,329,F,2,3.03,4.05,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,249,M,3,1.63,3.33,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,313,M,2,1.16,3.03,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,277,M,2,0.77,2.68,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,310,F,2,2.4,3.39,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,27,230,M,2,0.1,2.68,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,300,F,2,1.85,4.2,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,27,271,M,2,1.56,3.55,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,287,F,2,1.15,3.08,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,30,332,F,2,1.16,4.67,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,297,F,2,1.55,5.06,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,303,M,2,1.59,3.13,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,265,F,2,1.53,4.17,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,288,F,2,2.18,2.81,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,281,M,2,1.11,3.43,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,289,F,2,0.53,2.65,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,31,359,M,2,0.7,3.36,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,28,284,F,2,1.27,3.41,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,29,304,F,2,1.94,3.62,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,27,273,M,2,0.58,3.32,,,,,,,,,,,,,
11/22/2017,2017,11,SAO PEDRO,27,263,F,2,1.72,2.88,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,172,F,2,0.31,1.89,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,144,F,2,0.1,2.05,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,190,F,2,0.21,2.42,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,197,F,2,0.42,1.91,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,159,M,2,0.1,2.4,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,191,F,2,0.12,3.6,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,167,M,2,0.13,1.64,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,195,F,2,0.41,2.25,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,171,F,2,0.34,2.18,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,184,F,2,0.53,2.18,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,169,M,1,0.6,2.12,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,23,137,I,,0.11,1.59,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,150,M,1,0.14,1.2,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,152,F,2,0.29,1.74,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,175,M,2,0.34,2.23,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,174,M,1,0.14,2.11,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,166,F,2,0.25,2.17,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,150,M,2,0.17,3.84,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,169,M,2,0.12,1.75,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,23,128,F,2,0.21,1.64,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,133,M,1,0.09,1.59,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,23,140,M,2,0.14,1.76,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,172,F,2,0.24,2.24,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,159,M,2,0.06,1.93,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,167,M,1,0.07,2.07,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,162,F,2,0.34,2.21,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,149,F,2,0.24,1.48,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,158,M,2,0.2,1.83,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,190,M,2,0.08,1.87,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,174,F,2,0.23,2.11,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,220,F,2,0.37,2.8,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,171,F,2,0.28,2.33,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,177,I,,0.09,1.88,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,153,M,2,0.07,2.18,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,155,M,2,0.12,1.92,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,175,F,2,0.19,2.08,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,164,M,2,0.09,1.8,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,165,M,2,0.13,2.04,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,23,132,M,2,0.07,1.46,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,184,F,2,0.21,2.38,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,158,F,2,0.43,1.74,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,27,209,F,2,0.72,2.98,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,182,M,2,0.1,2.16,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,174,F,2,0.51,2.48,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,172,F,2,0.4,2.37,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,152,M,2,0.09,1.7,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,151,M,1,0.07,1.63,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,179,M,2,0.16,2.21,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,160,M,2,0.07,2.19,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,27,206,F,2,0.42,2.39,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,188,M,2,0.11,2.34,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,179,M,2,0.04,2.33,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,164,F,2,0.4,1.83,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,168,M,2,0.11,1.86,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,171,F,2,0.25,2.1,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,168,M,2,0.19,1.95,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,160,M,2,0.12,1.74,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,174,M,2,0.1,1.91,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,152,M,2,0.05,1.9,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,165,F,2,0.2,2.08,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,161,F,2,0.26,1.8,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,181,F,2,0.18,2.08,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,181,F,2,0.66,2.23,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,170,M,2,0.08,2.31,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,26,200,M,2,0.1,2.27,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,160,M,2,0.11,2.07,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,164,F,2,0.16,1.81,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,159,M,2,0.32,1.42,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,174,M,2,0.06,1.93,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,147,M,2,0.1,1.71,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,24,152,F,2,0.47,1.67,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,168,M,2,0.13,1.78,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,159,F,2,0.23,1.94,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,25,171,F,2,0.66,2.01,,,,,,,,,,,,,
1/10/2018,2018,1,SUL SAO PEDRO,23,134,M,2,0.1,1.68,,,,,,,,,,,,,
1/16/2018,2018,1,,31,334,M,2,0.42,4.55,,,,,,,,,,,,,
1/16/2018,2018,1,,24,165,M,2,0.28,2.29,,,,,,,,,,,,,
1/16/2018,2018,1,,25,181,F,2,0.45,2.89,,,,,,,,,,,,,
1/16/2018,2018,1,,29,277,M,2,0.34,4.98,,,,,,,,,,,,,
1/16/2018,2018,1,,30,328,F,2,1.75,4.7,,,,,,,,,,,,,
1/16/2018,2018,1,,26,174,M,1,0.07,2.66,,,,,,,,,,,,,
1/16/2018,2018,1,,30,325,F,2,2.17,6.87,,,,,,,,,,,,,
1/16/2018,2018,1,,26,206,M,1,0.05,3.46,,,,,,,,,,,,,
1/16/2018,2018,1,,30,332,F,2,2.23,5.14,,,,,,,,,,,,,
1/16/2018,2018,1,,31,330,M,2,0.37,4.15,,,,,,,,,,,,,
1/16/2018,2018,1,,30,335,F,2,1.65,4.26,,,,,,,,,,,,,
1/16/2018,2018,1,,29,328,F,3,5.14,4.56,,,,,,,,,,,,,
1/16/2018,2018,1,,32,350,M,2,0.48,4.26,,,,,,,,,,,,,
1/16/2018,2018,1,,26,194,M,2,0.13,3.7,,,,,,,,,,,,,
1/16/2018,2018,1,,30,335,F,2,1.35,5.31,,,,,,,,,,,,,
1/16/2018,2018,1,,32,376,M,2,1.03,4.59,,,,,,,,,,,,,
1/16/2018,2018,1,,31,345,M,2,0.48,5.5,,,,,,,,,,,,,
1/16/2018,2018,1,,25,182,M,2,0.11,3.09,,,,,,,,,,,,,
1/16/2018,2018,1,,29,286,M,2,0.25,4.27,,,,,,,,,,,,,
1/16/2018,2018,1,,26,195,F,2,0.49,3.75,,,,,,,,,,,,,
1/16/2018,2018,1,,25,185,F,2,0.26,2.86,,,,,,,,,,,,,
1/16/2018,2018,1,,25,176,M,2,0.16,3.25,,,,,,,,,,,,,
1/16/2018,2018,1,,33,410,M,2,1.14,5.1,,,,,,,,,,,,,
1/16/2018,2018,1,,32,342,M,2,0.27,4.86,,,,,,,,,,,,,
1/16/2018,2018,1,,31,347,M,2,0.33,4.85,,,,,,,,,,,,,
1/16/2018,2018,1,,31,348,M,2,0.35,5.17,,,,,,,,,,,,,
1/16/2018,2018,1,,25,172,F,2,0.23,2.31,,,,,,,,,,,,,
1/16/2018,2018,1,,26,180,M,2,0.28,2.79,,,,,,,,,,,,,
1/16/2018,2018,1,,26,194,F,2,0.27,3.59,,,,,,,,,,,,,
1/16/2018,2018,1,,25,179,M,2,0.16,2.63,,,,,,,,,,,,,
1/16/2018,2018,1,,30,314,M,2,0.57,4.46,,,,,,,,,,,,,
1/16/2018,2018,1,,31,332,F,2,1.27,5.48,,,,,,,,,,,,,
1/16/2018,2018,1,,31,355,F,2,1.94,4.33,,,,,,,,,,,,,
1/16/2018,2018,1,,30,313,F,2,2.32,6,,,,,,,,,,,,,
1/16/2018,2018,1,,26,203,M,2,0.14,3.08,,,,,,,,,,,,,
1/16/2018,2018,1,,30,322,F,2,2.85,5.58,,,,,,,,,,,,,
1/16/2018,2018,1,,26,202,F,2,0.3,4.17,,,,,,,,,,,,,
1/16/2018,2018,1,,32,364,M,2,0.42,5.79,,,,,,,,,,,,,
1/16/2018,2018,1,,26,198,M,2,0.24,3.68,,,,,,,,,,,,,
1/16/2018,2018,1,,30,347,F,2,2.12,6.71,,,,,,,,,,,,,
1/16/2018,2018,1,,26,196,M,2,0.19,2.69,,,,,,,,,,,,,
1/16/2018,2018,1,,31,335,F,2,1.17,2.3,,,,,,,,,,,,,
1/16/2018,2018,1,,29,294,F,2,2.13,4.42,,,,,,,,,,,,,
1/16/2018,2018,1,,25,182,M,1,0.07,2.56,,,,,,,,,,,,,
1/16/2018,2018,1,,26,207,F,2,0.36,4.74,,,,,,,,,,,,,
1/16/2018,2018,1,,31,336,M,2,0.31,4.18,,,,,,,,,,,,,
1/16/2018,2018,1,,30,321,F,2,1.84,4.87,,,,,,,,,,,,,
1/16/2018,2018,1,,30,326,M,2,0.6,4.37,,,,,,,,,,,,,
1/16/2018,2018,1,,29,287,F,2,1.97,5.47,,,,,,,,,,,,,
1/16/2018,2018,1,,30,310,M,2,0.47,3.64,,,,,,,,,,,,,
1/16/2018,2018,1,,30,310,F,2,1.8,5.18,,,,,,,,,,,,,
1/16/2018,2018,1,,25,178,M,2,0.13,3.03,,,,,,,,,,,,,
1/16/2018,2018,1,,25,196,F,2,0.41,2.92,,,,,,,,,,,,,
1/16/2018,2018,1,,26,184,M,2,0.45,2.14,,,,,,,,,,,,,
1/16/2018,2018,1,,31,344,M,2,0.27,2.13,,,,,,,,,,,,,
1/16/2018,2018,1,,25,175,M,2,0.9,3.48,,,,,,,,,,,,,
1/16/2018,2018,1,,30,339,F,2,2.23,3.15,,,,,,,,,,,,,
1/16/2018,2018,1,,26,195,M,2,0.07,3.22,,,,,,,,,,,,,
1/16/2018,2018,1,,25,184,F,2,0.35,2.94,,,,,,,,,,,,,
1/16/2018,2018,1,,25,186,M,2,0.17,3.7,,,,,,,,,,,,,
1/16/2018,2018,1,,28,271,M,2,0.48,4.25,,,,,,,,,,,,,
1/16/2018,2018,1,,27,214,F,2,0.35,3.82,,,,,,,,,,,,,
1/16/2018,2018,1,,31,326,M,2,0.45,4.56,,,,,,,,,,,,,
1/16/2018,2018,1,,27,210,F,2,0.65,3.45,,,,,,,,,,,,,
1/16/2018,2018,1,,27,234,M,2,0.12,3.99,,,,,,,,,,,,,
1/16/2018,2018,1,,29,285,M,2,0.44,3.77,,,,,,,,,,,,,
1/16/2018,2018,1,,31,329,M,2,0.19,2.63,,,,,,,,,,,,,
1/16/2018,2018,1,,32,352,M,2,0.34,3.27,,,,,,,,,,,,,
1/16/2018,2018,1,,26,196,F,2,0.63,3.47,,,,,,,,,,,,,
1/16/2018,2018,1,,30,322,M,3,1.16,3.92,,,,,,,,,,,,,
1/16/2018,2018,1,,26,198,F,2,0.45,3.83,,,,,,,,,,,,,
1/16/2018,2018,1,,26,205,F,2,0.45,3.5,,,,,,,,,,,,,
1/16/2018,2018,1,,25,172,M,1,0.08,2.45,,,,,,,,,,,,,
1/16/2018,2018,1,,25,184,F,2,0.19,3.5,,,,,,,,,,,,,
1/16/2018,2018,1,,29,288,M,2,0.23,4.39,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,388,M,3,1.71,4.97,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,392,F,2,1.65,5.14,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,360,F,2,3.46,4.29,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,342,M,2,0.72,5.01,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,30,338,F,2,3.08,5.53,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,378,M,3,1.75,5.15,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,30,325,M,2,0.59,5.47,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,394,M,3,1.05,6.65,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,393,M,3,2.4,6.07,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,35,524,F,2,3.12,7.83,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,33,426,M,3,0.82,5.74,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,33,415,M,2,0.44,6.04,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,29,328,M,4,3.8,4.17,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,368,F,2,2.32,5.69,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,360,M,3,1.63,5.05,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,436,F,3,3.3,6.57,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,26,203,F,2,0.79,2.84,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,377,F,2,3.1,5.75,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,406,F,2,2.44,5.73,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,384,M,3,1.38,5.88,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,378,F,2,2.22,4.87,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,371,F,3,3.14,5.57,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,27,235,M,2,0.41,3.7,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,348,F,2,2.46,5.15,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,30,328,F,2,2.65,5.15,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,389,M,2,0.85,2.87,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,409,M,4,1.28,5.45,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,370,M,3,1.96,5.12,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,27,231,M,2,0.36,3.73,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,364,M,2,1.18,4.37,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,30,326,M,4,5.81,4.71,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,30,329,F,2,1.86,3.29,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,352,M,2,1.16,3.78,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,387,M,3,1.1,6.61,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,27,235,M,2,0.43,2.25,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,31,344,M,3,1.54,3.45,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,32,412,F,3,3.14,5.06,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,25,187,M,2,0.3,2.41,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,27,224,M,2,0.72,2.96,,,,,,,,,,,,,
2/9/2018,2018,2,SONJE PORTO NOVO,25,201,F,2,0.74,2.97,,,,,,,,,,,,,
