0,41119.4216098257,39448.4216098257,38447.4216098257,40439.370576267,42212.5209404727,45105.4069900131,46700.5821054321,47882.6163638313,47460.6504785344,44921.4868103014,41906.4868103014,39200.1632433148,38762.9685992817,40290.6658248355,42096.8673679804,44470.4204248285,46334.0563001296,46973.1506713521,46009.0892741077,43807.8372337589,41708.0907348676,40773.1936531363,41024.5903578196,41857.5560020428,42617.7145953766,43699.5607435446,46477.3673868016,48411.8206479772
0,9261.75221609228,7590.75221609228,6589.75221609228,5945.21073891777,4741.17349767188,4412.66110748055,3617.33238449098,3213.84768215036,2634.65840149272,764.905767874123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6616.20724220962,4945.20724220962,3944.20724220962,3364.45424568497,2320.35942657029,2114.12519660859,1379.3626248206,866.224721551207,137.994182405547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,39200.2202565253,37529.2202565253,36528.2202565253,38207.9427041655,39447.9928752684,41677.9437729853,42957.561237521,44240.473932051,44617.0845428288,43280.551076798,41390.3342844425,39646.735516286,39302.5298677959,40153.4601471351,40728.2996477381,41810.3105259188,42716.1186400283,42992.8360927664,42445.6687981552,41331.8606262399,40578.5113239187,40651.9546267387,41153.4377532819,41498.2033137509,41338.498070305,41437.1744955339,43477.9687763866,45082.1231535226
1,29782.0755743556,28111.0755743556,27110.0755743556,25959.0348935832,24073.0388617972,23028.71797856,21575.2512212812,20661.1740383466,19674.7845424151,17580.6148217754,15530.8724951735,13867.416037358,13201.3535029456,13153.5550794919,12345.5047225088,11972.1357478741,11690.0056881254,11003.443358266,9885.78909599004,8550.72176960073,7706.83872216056,7508.11997614364,7350.03895970546,6778.91349270627,5726.61508794636,5101.97353206899,6532.25709975488,7439.61375973698
0,9880.49914914162,8209.49914914162,7208.49914914162,6261.96360938341,4728.81497525927,4098.62446583515,3074.34895504798,2553.52518268945,1894.97234472409,0.296537388250727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37957.083626299,36286.083626299,35285.083626299,34991.4884104019,34274.7667742489,34569.8763742256,34420.3415420913,34814.8628216851,34969.7544267511,33929.116149894,32757.9048041803,31854.9718981084,32055.089449872,33013.5946272655,33315.7725373493,33977.4268419709,34516.0027337013,34544.8508394017,33970.2513795538,33034.6806751236,32559.8661881349,32843.0092222751,33368.7639677337,33587.4603237324,33262.7933888965,33246.27261145,35241.260782314,36819.432858726
0,58737.7956791269,57066.7956791269,56065.7956791269,55123.3682067293,53688.8642118274,53238.4668056978,52490.9146295623,52439.3023224933,52324.2520917006,51144.3145866315,49944.8856375434,49079.0647456496,49315.1826564805,50292.5030189981,50597.2741181821,51255.2127098869,51797.0183882649,51833.873417863,51282.9434088172,50385.6599744259,49948.2739348834,50247.3211783629,50761.3230541303,50953.929783383,50603.3248393339,50572.0276784805,52562.2889411574,54134.8498024494
0,6859.41901825339,5188.41901825339,4187.41901825339,3486.05695256028,2336.26699459281,2042.54629028474,1230.95582766,639.192551894157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16756.5986498497,15085.5986498497,14084.5986498497,12945.5838619112,11377.844107947,10809.1912905981,9983.60925000848,9830.46164407811,9606.75218144079,8271.33592464657,6925.06655804845,5914.85320120347,5879.20849075907,6391.98818371718,6046.32402463346,6101.54157055187,6255.60858155668,5964.49899810472,5228.61790614698,4267.35168906927,3768.13474421929,3849.83100556797,3859.12839977474,3380.36985718338,2435.02295326052,1920.16925830465,3380.52721627937,4075.12031419576
